pose,frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
Trikonasana,frame_0005.jpg,253.01212,212.36896,251.67703,206.45294,248.56049,211.76422,257.85495,196.52289,249.44865,211.25589,273.6342,176.70695,268.22263,221.95938,271.0846,138.0739,273.786,261.81653,258.06528,100.936455,269.39288,299.65698,328.45764,200.43605,317.45804,218.71924,325.5308,244.73285,285.32733,258.83905,340.5453,300.6282,272.53668,305.87012
Trikonasana,frame_0006.jpg,252.8199,210.97849,251.85806,205.07068,248.56139,209.95929,258.2089,195.02289,249.29872,208.72098,274.0756,176.67494,266.77963,220.57776,270.88324,139.69608,270.365,260.7771,258.69412,103.51439,267.18323,300.6595,329.4596,204.10342,317.2409,222.03433,325.64606,241.79364,282.78214,256.10593,340.56665,299.31696,270.06317,305.50723
Trikonasana,frame_0007.jpg,253.05592,211.19046,251.7053,204.74252,247.1654,210.74405,258.28116,194.48622,245.64523,211.39053,274.86914,177.77306,267.5415,222.31306,275.131,139.24345,268.74115,260.77817,261.08444,110.842415,262.70746,302.8592,329.5169,197.05728,316.8701,214.80176,325.83466,240.26274,284.4078,255.99774,349.2205,298.19543,272.56458,304.45367
Trikonasana,frame_0008.jpg,252.47704,211.83176,251.06644,205.38019,246.63737,211.42491,257.99094,195.38034,245.66629,212.41052,275.3068,178.72873,268.2053,223.15022,276.2694,139.42241,269.13144,260.87543,261.9232,110.12584,262.9843,302.89935,330.16843,196.7513,317.77856,214.27927,325.54214,240.99496,284.92844,256.20547,348.51517,298.5924,272.7626,303.9177
Trikonasana,frame_0009.jpg,252.84344,212.04688,251.38614,205.69986,247.18326,211.58075,257.8659,195.66034,246.14944,212.22711,274.9325,179.13188,267.98273,222.93288,277.10043,140.24449,269.0494,260.7907,264.88223,110.134224,262.87735,302.69293,329.72464,198.03215,317.49265,215.42166,325.60098,241.22595,284.39435,256.3898,349.2254,298.36426,272.6294,304.02185
Trikonasana,frame_0010.jpg,258.89124,198.32025,257.675,192.09593,253.08362,196.88931,265.8131,182.06143,250.90492,196.11203,286.54062,168.97473,268.92813,209.04962,295.08405,125.89307,269.99457,246.52924,287.4757,91.95653,262.00775,285.98206,331.4221,201.95943,313.40988,216.5437,335.74753,248.2284,285.8236,258.23718,343.18533,298.18573,266.03723,301.4801
Trikonasana,frame_0011.jpg,251.38141,198.67188,249.968,192.21448,245.434,197.43867,257.75397,182.26077,244.33493,197.9643,278.51135,169.56735,261.6944,211.01025,287.9549,126.939865,255.7749,249.87732,291.6317,93.56636,248.11752,292.71844,321.8084,200.27888,304.54797,215.51225,329.56363,249.7479,279.64255,258.70813,337.68933,301.23267,254.75757,300.68674
Trikonasana,frame_0012.jpg,255.15416,207.14383,253.9731,201.1592,249.58183,205.93903,260.54065,189.67395,247.81383,204.23694,278.50427,173.3134,262.40366,214.02426,279.39,134.5816,258.93842,254.27893,276.00592,101.31398,253.70091,298.2719,324.74515,203.62756,306.41202,219.32487,333.1682,250.91629,278.47147,261.23944,349.50217,302.63626,258.08826,303.93054
Trikonasana,frame_0013.jpg,254.00078,197.86063,252.56738,191.17413,247.77296,196.9025,260.09277,181.49815,246.10583,198.28366,280.65103,169.50784,261.32556,212.171,289.1193,126.66516,256.51675,250.22021,291.9345,97.56969,248.97171,292.78943,319.44925,203.525,300.26868,219.23206,331.64087,250.1821,277.71222,258.47394,343.6879,300.48914,255.79883,297.9762
Trikonasana,frame_0014.jpg,257.82388,211.82095,255.94368,206.56952,253.6934,211.02281,259.57672,196.63693,251.9986,210.03723,277.2222,174.41039,259.4833,219.69241,285.67188,127.37494,259.21185,256.6745,286.01703,92.61976,252.30583,299.37112,317.87604,204.16904,298.7973,221.91888,333.511,250.38571,272.03113,260.7029,344.70105,301.51862,250.362,301.90503
Vrikshasana,frame_0000.jpg,328.25668,107.00421,333.80017,103.791595,324.36353,100.82567,340.0885,109.00183,317.14856,102.60858,354.54456,140.83687,298.7023,129.59084,350.9387,174.84702,293.94412,166.67532,337.98523,155.54048,308.7874,149.27963,334.6635,212.94643,297.55023,201.10907,316.0038,259.43723,277.3877,212.3601,325.66513,312.7001,309.63608,239.29202
Vrikshasana,frame_0001.jpg,326.9053,107.44185,332.54105,104.225395,322.9012,101.21074,339.1856,109.72601,315.60065,103.375465,355.47922,141.2662,297.71448,130.80093,352.87082,173.46942,295.55676,168.16837,339.48322,157.33249,311.57397,151.89233,335.7597,214.74332,296.9623,202.2433,314.56467,259.54147,271.32065,208.27884,325.1045,316.06058,305.53412,235.23792
Vrikshasana,frame_0002.jpg,325.7966,108.57072,332.00052,105.29254,321.68387,102.17503,339.72122,110.562065,314.39566,103.986725,355.78723,141.63484,297.15338,131.0925,351.7545,173.80623,295.46133,167.74629,337.37622,158.17169,309.49854,149.59415,335.66782,215.05688,296.04626,202.25685,313.2455,259.39935,267.9465,207.2024,323.9018,317.083,303.775,235.15726
Vrikshasana,frame_0003.jpg,321.65,107.91649,327.53442,104.42816,317.42682,101.845375,335.38107,109.47623,310.71503,104.25867,353.68243,140.134,295.08878,132.11952,352.38718,172.1084,294.65543,170.12286,336.03854,158.3725,308.06125,152.0777,335.44244,214.1838,295.95337,202.43741,313.74536,259.03296,269.18015,208.8065,324.05334,316.44193,304.3926,236.59686
Vrikshasana,frame_0004.jpg,322.12778,107.56499,327.67584,104.03288,317.8959,101.561386,334.8539,109.06764,310.9458,104.03617,353.39984,139.72194,294.96216,131.95526,353.13757,171.22101,294.52643,169.74078,337.2078,157.75739,309.75372,151.74225,335.88214,214.18816,296.57504,202.69077,313.90588,259.14133,269.92065,209.51057,324.0457,317.49466,304.4189,238.10066
Vrikshasana,frame_0005.jpg,323.4158,108.35255,329.00223,104.878525,319.0337,102.24779,336.0242,109.97167,311.3337,104.63353,353.35144,140.56013,295.02884,132.25407,351.29807,172.07997,294.1033,170.00403,334.8526,156.72026,306.84677,151.05296,335.03778,214.00977,295.65347,202.2265,313.79944,259.8896,269.47302,209.66518,323.40793,317.2519,303.27322,237.35216
Vrikshasana,frame_0006.jpg,321.85437,108.55468,327.3958,104.89637,317.393,102.578766,334.7504,109.56634,310.19046,104.92929,352.7878,140.05038,294.58517,132.4104,351.34763,172.02412,293.497,170.20406,335.38654,157.4401,307.09378,151.46342,335.164,213.96008,295.9989,202.68752,314.23654,259.52625,270.91647,210.74393,323.87845,316.4403,304.60577,238.54123
Vrikshasana,frame_0007.jpg,322.0012,108.077576,327.94714,104.75079,318.07364,102.00773,335.82272,109.938995,312.00586,104.29578,353.6187,140.58203,295.8604,131.99199,351.29266,171.83896,294.44308,169.66306,334.98615,156.2368,308.70306,152.56122,335.02435,214.76115,296.143,202.95282,314.06543,259.90128,270.47916,210.18343,324.43713,316.00122,305.08316,237.43993
Vrikshasana,frame_0008.jpg,322.7925,108.28054,328.35355,104.74869,318.33505,102.22919,335.48712,109.84398,310.81952,104.74265,353.19885,140.76494,294.52283,132.44206,351.9439,172.39334,293.73975,169.8645,336.44232,157.08786,308.8953,151.61475,334.8384,214.63628,295.3931,203.0938,314.47345,260.60147,270.74423,211.4899,323.17108,317.1969,303.53302,239.03955
Vrikshasana,frame_0009.jpg,323.07062,108.29209,328.85043,104.81993,318.73322,102.2174,336.2857,109.97861,311.41473,104.62741,353.59146,140.85823,295.2025,132.28171,351.92776,172.22374,294.06848,169.85439,336.04828,157.19727,308.66605,153.61304,335.46634,214.43607,296.1821,202.75876,314.32712,259.75333,270.9012,210.26537,324.71503,317.0078,305.8913,238.5203
Vrikshasana,frame_0010.jpg,324.25806,108.57565,330.1053,105.16649,319.95148,102.451996,337.37756,110.42846,312.35324,104.77902,353.99115,141.16035,295.66364,132.20996,351.83188,172.61359,294.7404,169.22543,336.3373,156.64871,308.94598,150.31984,335.07947,214.45401,295.70862,202.61113,313.88138,259.53717,269.98157,209.71576,324.4273,317.28174,305.34402,238.39095
Vrikshasana,frame_0011.jpg,324.07535,108.92459,329.55573,105.58777,319.96606,102.90792,336.26288,110.67435,312.72003,105.12297,353.59235,140.87642,296.07367,132.40536,352.48206,171.30609,295.47513,168.75787,337.19498,155.53879,310.49628,149.13342,335.53714,214.41252,296.80408,202.7981,314.38306,259.2953,270.9686,210.04,323.90906,315.98608,304.4791,237.64836
Vrikshasana,frame_0012.jpg,323.92746,109.28868,329.51584,105.70714,319.4315,103.27786,336.81183,110.44186,311.94293,105.53034,354.2598,140.77838,296.26993,132.54755,352.84735,171.76637,295.9576,169.13391,337.10596,156.0678,310.8852,150.38568,336.13947,214.04839,297.07196,202.50357,314.97305,259.50116,271.79236,210.46048,323.8664,316.54138,305.10248,238.62604
Vrikshasana,frame_0013.jpg,324.84332,108.90657,330.4951,105.50468,320.47366,102.91152,337.57108,110.69026,312.76422,105.317154,354.23218,141.12537,296.5717,132.38,352.9964,171.71,296.01526,168.17477,338.1712,156.89423,310.69238,150.31921,335.87692,213.80156,296.99823,202.15395,314.62262,258.95532,271.3368,210.01474,324.32166,316.07108,305.22748,238.4224
Vrikshasana,frame_0014.jpg,324.63217,108.83905,330.1206,105.5177,320.6085,102.86871,336.93646,110.6694,313.67282,105.22188,354.13312,140.922,297.3921,132.40977,353.08987,171.39908,296.29068,168.39198,337.49777,155.91544,310.0992,148.87334,335.88406,213.88432,297.66663,202.20856,314.5927,259.05,271.9906,209.70981,324.99435,316.63083,305.9233,238.1303
Bhujangasana,frame_0000.jpg,213.75902,150.80527,216.4867,146.95364,209.16806,146.71927,218.39407,149.92941,198.57152,148.69995,210.71175,172.03192,188.83276,171.90729,211.36253,198.64091,172.81541,204.52818,221.60774,206.50182,189.63445,225.79243,209.5817,234.81111,194.34377,236.31613,222.7143,269.18408,209.5834,270.94736,216.4074,289.7654,199.76245,292.44452
Bhujangasana,frame_0001.jpg,229.61469,150.17485,232.74048,146.34193,225.20795,145.3682,232.8393,147.78564,214.19408,146.11687,225.41307,171.86148,203.5476,168.80103,218.02827,199.26138,185.69893,198.42928,227.88373,207.99591,202.35352,222.18451,218.3811,229.74567,202.06824,230.38931,234.68729,267.88028,213.26434,270.02332,219.46544,288.6737,193.42181,291.50842
Bhujangasana,frame_0002.jpg,245.8738,153.95247,248.88943,150.88474,242.50514,149.47986,249.07022,153.54105,231.59862,149.40427,236.17856,171.65126,216.90071,168.07556,232.82205,197.98662,206.22165,200.34232,246.80307,212.97067,217.70897,229.42497,219.05736,225.30522,204.02382,224.5516,233.76704,264.5284,212.18143,264.48212,227.79585,288.99823,193.4915,290.18436
Bhujangasana,frame_0003.jpg,264.3996,164.28561,266.85904,160.64394,260.4934,159.17387,264.7001,159.49777,248.25735,157.18059,252.32523,177.23639,236.3519,177.40396,252.36398,207.56805,235.09442,216.247,262.06604,226.64995,254.82715,248.41998,221.34335,225.48616,207.32217,225.65129,240.00302,263.78943,219.10245,266.37207,205.3459,265.84155,179.59508,270.06915
Bhujangasana,frame_0004.jpg,298.4382,189.6201,299.1744,185.78625,296.23416,184.79385,291.3606,180.72116,285.31848,179.8204,272.7545,194.48999,273.19452,192.71582,277.58463,230.67021,280.5394,235.44626,296.33588,255.5485,299.1338,263.4674,218.6432,224.45044,217.15776,221.03883,223.69696,265.1981,218.18034,266.3615,183.43088,255.75482,171.76862,261.91534
Bhujangasana,frame_0005.jpg,333.23242,212.54826,336.17706,209.66078,331.89047,207.56671,332.74054,204.05789,322.13177,200.13687,313.37402,211.87514,305.77438,208.96518,305.1047,235.94029,296.82593,244.87909,315.69147,256.44656,304.23666,273.47342,250.4002,230.25452,245.10956,224.27162,232.32553,265.66,226.59407,261.1226,181.71631,256.42117,181.13002,255.69391
Bhujangasana,frame_0006.jpg,354.766,221.77713,357.344,219.63425,354.66205,216.83682,351.85803,215.00032,345.69785,208.81375,330.07043,224.2216,324.9663,216.70657,309.8382,252.24136,305.517,248.81912,312.58273,266.52206,309.29474,271.74942,264.90552,245.03555,261.2236,236.95157,233.84482,268.70084,229.03065,261.63693,182.8847,254.85342,182.41966,251.74292
Bhujangasana,frame_0007.jpg,363.1993,233.39445,365.64453,229.79776,363.58868,228.92215,357.94843,224.9993,356.52164,223.48961,334.479,231.93846,336.8696,227.57657,309.36038,253.16772,310.13895,252.50092,326.46426,259.59998,324.38745,262.33255,268.15128,249.3825,268.45502,242.25415,233.11816,266.24463,228.97993,259.81482,192.47836,264.03693,187.15678,258.4321
Bhujangasana,frame_0008.jpg,367.69873,245.74219,370.2802,243.15634,369.02927,241.56429,365.7185,238.69055,363.81647,234.53221,345.9937,242.85489,342.383,237.64563,317.16257,262.90536,312.51514,263.07037,306.7187,274.4278,307.00385,275.63834,277.5589,253.75375,274.56372,245.29346,234.60353,268.006,229.7818,260.5335,188.51457,257.71033,189.68475,252.63382
Bhujangasana,frame_0009.jpg,361.88568,251.81128,366.18237,250.51065,364.00598,248.01495,370.41388,250.92822,363.5078,244.26172,355.67245,258.27502,344.17093,246.80179,327.19022,275.24164,308.9065,265.077,306.14285,278.30365,308.09885,279.4672,284.2903,257.7155,276.59644,246.32678,235.39168,268.11066,229.08078,260.07846,184.00703,259.40338,186.0422,255.97461
Bhujangasana,frame_0010.jpg,368.33456,259.60623,373.25848,260.082,370.7146,255.09158,375.62164,261.88232,368.11597,248.95148,359.62933,268.23026,349.5244,247.40259,333.30807,274.02872,310.9475,242.82095,296.22778,268.0846,301.4627,248.49216,294.46362,263.77835,287.76187,248.82431,248.6242,265.7504,241.62187,255.62982,188.71541,259.16592,192.80505,257.97614
Bhujangasana,frame_0011.jpg,368.94672,262.9525,374.28772,262.76343,371.09888,258.10626,375.61578,261.8258,365.78217,249.38797,363.09024,265.97928,344.0391,252.29523,380.04895,274.4766,309.70877,264.12637,403.28992,280.42175,286.16946,275.81586,292.86765,263.3086,283.60144,251.34818,243.66745,272.60788,232.82245,264.78363,190.2545,260.42163,193.79189,260.67038
Bhujangasana,frame_0012.jpg,362.5929,251.5965,366.98334,250.63745,363.57474,247.79593,375.5111,253.35144,364.7804,246.84259,365.6921,264.87122,354.8291,250.67288,333.78525,279.91452,309.12,261.07574,291.46106,277.49756,287.32385,277.83173,299.59192,263.68692,292.77005,250.23373,253.297,262.55508,248.1492,254.0805,183.85353,257.3806,186.79247,255.94867
Bhujangasana,frame_0013.jpg,365.01968,257.80533,370.03543,255.95093,363.84756,253.37103,377.18988,254.77032,358.62317,248.49414,374.48676,263.65186,346.67938,251.21317,395.12573,277.2332,307.58923,261.3497,403.34448,284.29578,288.0412,279.67245,305.76736,260.30273,291.52026,248.17645,253.64735,266.74683,243.91711,261.9713,185.27972,253.10239,189.89352,255.63031
Bhujangasana,frame_0014.jpg,369.59573,261.94357,372.45667,260.0741,369.4318,258.32706,373.54376,257.37268,363.08005,252.60272,366.98712,260.87677,345.6394,253.82956,387.03348,268.34723,307.03427,264.8106,404.976,280.9848,286.83395,281.3487,297.84793,257.99695,287.62152,248.906,247.59067,266.86966,241.17197,264.81705,187.45306,256.6688,190.74202,259.71112
Bhujangasana,frame_0000.jpg,381.21463,232.75327,383.175,229.8718,379.9503,228.19748,376.49127,227.23524,369.72955,223.86346,355.35178,238.22968,355.08972,237.66774,344.55396,270.04547,337.52625,278.29608,355.0666,289.26892,343.47565,303.44415,298.26468,268.07153,296.52106,263.75858,263.63904,289.39154,261.12756,290.17657,208.54941,276.05008,208.17975,278.19388
Bhujangasana,frame_0001.jpg,389.65598,245.06,391.7574,240.88704,388.93164,240.49945,384.31833,236.75693,380.46307,236.28865,359.60886,247.64014,365.38547,243.95229,336.982,274.83994,339.75436,273.9735,345.5495,298.20526,343.9216,298.55313,294.33276,270.93463,296.1278,264.2533,260.16913,288.6939,259.47568,286.95248,212.94095,291.68628,209.21594,292.82895
Bhujangasana,frame_0002.jpg,397.60815,259.28668,401.85135,256.89487,397.23346,254.2013,398.76532,255.17645,386.77658,248.04718,374.7823,264.73306,369.55765,254.48547,349.34186,284.6188,341.8604,276.19843,343.45633,299.0526,342.0713,297.48376,314.5438,277.56714,309.73514,267.88773,264.33954,291.0976,258.82474,285.21735,217.05588,282.1776,219.85797,279.74564
Bhujangasana,frame_0003.jpg,398.91547,273.37106,402.41888,271.14008,399.4567,269.17514,399.53107,269.42963,391.99872,263.61697,379.7766,277.8229,371.50803,267.56155,354.37164,299.15338,341.82834,287.3428,344.51184,301.70755,342.7764,296.19778,314.5245,284.05746,309.0512,274.15308,258.45108,293.86517,255.23456,287.70923,217.30936,291.7605,220.45364,289.1876
Bhujangasana,frame_0004.jpg,388.0841,274.6151,393.54492,276.71075,391.2464,271.22656,395.8444,282.31714,388.21292,268.0623,377.9204,291.7347,367.3577,265.81143,358.91977,301.68896,342.8569,253.89453,351.6313,286.48676,353.68347,252.07642,308.52634,287.69028,301.28638,271.2911,254.47644,294.96,248.6535,281.72787,209.05536,288.25037,211.0964,283.54
Bhujangasana,frame_0005.jpg,388.2453,274.9872,391.979,277.03992,389.94748,273.20807,390.38293,283.13718,382.63562,274.2362,372.26505,286.30554,360.98358,275.41162,357.0675,288.8216,336.27994,274.3505,343.539,271.07495,338.84888,267.63635,303.80948,284.07388,294.79095,273.2186,248.06715,286.3833,243.634,281.07022,199.59879,285.86548,201.45499,287.4896
Bhujangasana,frame_0006.jpg,371.57623,271.9249,377.5132,274.5773,375.12665,268.10553,380.19733,281.98914,372.57477,266.31952,363.98343,291.67056,351.57632,271.97165,344.8424,302.52548,328.04037,277.16858,321.07837,294.8011,332.6816,285.25034,297.34647,290.08786,289.1236,275.40085,253.17447,299.66083,242.57635,286.10648,201.81697,292.77695,203.65009,285.48923
Bhujangasana,frame_0007.jpg,384.1192,274.31622,389.61267,276.79944,386.70914,270.63425,390.1618,283.6391,380.97888,268.8963,370.96954,292.2085,357.86255,273.27103,347.64362,302.373,329.93866,277.67566,322.04877,292.44763,333.8349,286.05682,304.198,287.9083,295.27124,274.00934,259.0002,298.0589,249.35808,286.66357,204.91132,291.09927,206.8476,287.27518
Bhujangasana,frame_0008.jpg,394.69336,275.50055,399.3664,276.747,398.08914,271.7382,397.52423,280.5235,392.85648,268.3538,374.75943,286.86438,365.9583,273.33548,346.34662,298.8494,330.08844,284.76205,323.44827,291.79852,325.20215,289.7451,301.264,286.8656,295.37112,274.94342,252.58804,296.69727,245.50647,287.91376,202.30963,290.1906,204.04698,287.84363
Bhujangasana,frame_0009.jpg,394.13638,270.56097,398.043,271.82306,396.51062,268.25473,395.7593,276.18222,390.94354,266.9816,375.15894,282.1553,368.75363,268.6283,354.88403,288.9484,341.5512,271.48666,341.45084,280.95087,342.00543,279.75516,302.04803,284.9454,297.2154,272.79575,242.84344,296.25888,239.8545,287.88654,203.34647,289.27014,205.21324,285.7513
Bhujangasana,frame_0010.jpg,386.69562,272.94922,392.36948,275.3493,390.35693,268.97272,391.03015,281.6552,385.22336,265.18997,366.53027,291.4982,361.0737,263.52246,344.19412,298.2391,336.284,248.66132,343.79135,285.19464,355.11646,252.93896,297.94,292.29745,293.33035,276.02142,247.57523,295.11398,243.34607,281.97876,206.31004,287.82266,208.06583,282.99533
Bhujangasana,frame_0011.jpg,397.48645,268.40543,400.48074,267.05072,398.40204,264.86853,395.32895,268.2606,390.7375,261.3454,374.72327,279.4426,372.99094,260.76874,352.16107,288.34708,344.00854,254.5983,350.3022,278.15485,354.58963,253.7764,311.5122,287.11188,309.93204,273.60657,239.66206,289.11548,242.41031,281.73816,204.48283,289.99023,207.55376,287.186
Bhujangasana,frame_0012.jpg,396.31613,259.3053,399.3153,257.7397,397.19348,255.6767,393.33185,258.56534,388.54108,252.74976,370.21265,269.90918,369.70078,258.96115,347.76007,289.07394,343.16486,272.2899,346.96326,292.4336,351.01578,278.60233,304.72778,283.7619,304.02902,273.70822,242.40887,291.5359,244.17322,287.5533,202.14099,287.43527,206.05856,286.66278
Bhujangasana,frame_0013.jpg,391.2048,242.03862,391.84256,239.16669,389.7703,238.23808,382.3299,238.0687,377.58905,236.40369,361.52295,251.99927,362.8604,249.81668,346.8955,283.2904,340.93503,283.41736,355.65146,295.11023,352.6161,299.29758,306.17993,281.49835,305.96814,276.335,256.5812,287.40717,259.44183,289.41125,203.56557,280.3037,204.7976,283.0502
Bhujangasana,frame_0014.jpg,379.14697,223.0979,379.63428,219.7576,376.1352,219.35175,371.91437,220.10263,364.33017,219.6565,353.90744,237.17026,357.84402,237.70508,345.84387,269.94092,341.42606,274.27386,348.34195,293.21033,342.90558,296.48276,309.47046,277.67374,310.0911,273.97656,261.5681,286.9956,263.8377,291.75797,206.69913,281.5235,208.33429,285.89996
Padmasana,frame_0000.jpg,342.33932,212.27507,346.24823,208.46146,338.23483,208.66924,351.90668,210.52797,331.23224,211.12488,358.9443,228.86685,321.2273,230.20258,368.65918,251.89072,314.18665,253.93527,364.05167,262.7196,328.77133,264.23807,354.10724,269.10315,326.88705,269.94757,371.35495,267.84274,321.2744,268.18936,371.98346,289.63068,317.57614,290.2235
Padmasana,frame_0001.jpg,342.2094,212.456,346.18738,208.66803,338.14423,208.86539,351.95898,210.54498,331.17917,211.12456,358.35538,228.09082,321.47113,229.77177,368.34875,250.39459,315.56757,254.16412,365.08862,263.228,330.60474,268.23325,353.8773,267.82693,326.93915,268.74826,369.75333,269.45587,318.55142,269.80768,373.48093,290.42572,316.15634,291.1127
Padmasana,frame_0002.jpg,343.1861,211.0276,347.02612,207.27963,338.94757,207.47543,352.4246,209.78323,331.63577,210.32736,359.09424,228.52165,321.93796,229.78542,368.7105,251.27142,315.3116,253.56567,365.33685,262.4949,329.3205,264.74008,354.1948,268.36774,327.2216,269.10776,371.40466,268.5795,320.7567,268.8185,372.14038,289.85873,315.8843,290.39932
Padmasana,frame_0003.jpg,344.3561,211.60516,349.18896,208.49434,341.10522,208.03497,355.442,210.53557,334.7421,208.67453,361.97318,227.52121,322.3822,227.06302,366.1372,251.21439,314.21158,252.17236,362.11627,261.21036,328.34924,260.68597,354.873,268.62732,326.8351,268.63336,361.57672,263.13788,312.54816,261.16592,366.6687,286.80658,319.6327,283.9469
Padmasana,frame_0004.jpg,344.7995,214.91647,349.68655,212.04408,341.77777,211.19958,356.04602,212.98378,335.476,210.27197,362.44452,227.57974,322.87497,226.3939,366.85336,250.23764,314.99304,251.20972,362.01868,260.97208,330.0125,259.6806,353.42426,267.09848,326.20325,266.39392,357.69504,263.79843,314.78613,260.3054,355.7711,287.9729,321.6529,283.72736
Padmasana,frame_0005.jpg,344.48303,213.7418,349.2938,211.01094,341.1417,209.99802,355.6257,212.6868,334.61017,209.88017,362.56714,228.43951,321.9434,227.57878,367.60812,250.47903,313.29153,253.12717,363.9102,262.34814,328.64386,260.71295,352.7055,270.63763,325.25644,269.84692,357.78885,269.4951,317.22165,264.90323,349.65564,291.0372,321.2675,284.60822
Padmasana,frame_0006.jpg,344.0223,214.14282,348.83643,211.51207,340.6631,210.27849,355.37054,213.09027,334.3121,210.09622,362.3038,228.81866,322.7857,228.26111,368.04913,250.0416,317.2734,255.4115,363.2886,261.92706,332.10626,270.4099,352.3038,268.937,325.481,268.05542,360.01648,271.97095,319.20648,267.48868,348.78195,292.24207,318.71524,287.77475
Padmasana,frame_0007.jpg,345.6907,213.88162,349.39453,210.0653,341.3129,210.52774,355.17493,211.13034,334.81604,212.67143,363.62732,228.39105,324.9138,231.26624,373.86765,250.52151,317.7482,257.50247,363.6352,264.29248,333.15088,277.78928,352.54443,269.82086,325.6852,270.7081,367.8489,268.08713,325.77548,268.4687,352.935,290.55673,316.36902,291.54996
Padmasana,frame_0008.jpg,347.19788,210.97485,350.7957,207.29602,342.95532,207.72784,356.0618,209.77002,336.5893,211.2032,361.6446,228.12842,329.23868,231.20706,371.24677,248.8988,324.8787,257.058,364.8773,263.1947,337.40253,278.2243,353.40643,267.2686,330.1865,268.41104,368.41794,269.92615,328.48196,270.62677,359.50586,288.95428,318.87195,290.37317
Padmasana,frame_0009.jpg,345.5299,215.3774,349.32062,211.44485,341.25632,211.91864,355.3466,212.26602,335.22385,213.73628,362.32666,229.02652,327.09976,231.71518,371.48145,250.0228,321.21292,256.959,364.82642,262.87393,335.5291,276.27277,353.24768,268.5544,328.2882,269.3792,367.84528,272.13156,324.98276,272.3766,357.46838,290.70325,315.2099,291.42822
Padmasana,frame_0010.jpg,344.42688,219.33945,348.22903,214.85884,339.754,215.66583,354.9121,213.65912,333.66492,216.02333,363.07693,228.72328,326.22345,232.4896,372.10437,249.81824,320.30286,258.3527,364.6797,262.99,334.5355,277.453,353.82983,269.27496,328.14545,270.48456,367.02045,271.94806,324.3041,272.54337,353.77927,289.5005,313.68793,290.63205
Padmasana,frame_0011.jpg,343.91394,219.80127,347.91467,215.31609,339.3119,216.04834,354.83328,213.89719,333.24142,216.05399,361.9454,228.11617,325.87827,231.78456,370.6507,248.48706,320.48322,257.11792,365.43866,262.72177,334.72278,277.1517,353.27448,267.65088,327.9647,268.90643,366.45087,273.23242,323.713,273.84198,356.70087,288.3079,315.17023,289.42874
Padmasana,frame_0012.jpg,343.34186,217.95168,347.38055,215.12555,339.66916,213.95088,353.5712,214.4946,333.2937,212.12491,360.53467,227.85306,323.94046,226.65729,365.80304,246.40964,320.10233,249.36035,363.55768,261.15735,335.67783,263.66388,350.52948,267.17334,325.93622,265.83444,362.1222,265.71295,326.73724,259.3331,344.82825,292.55777,320.2481,284.64325
Padmasana,frame_0013.jpg,342.59622,216.03397,346.39963,212.7579,339.14603,212.30711,351.96915,213.17844,333.3445,211.9719,358.06427,228.0938,325.0601,226.63167,368.25247,249.43945,318.9584,248.05157,360.9007,254.99655,333.0088,256.66086,351.70743,267.49902,328.4144,266.76233,362.74878,259.33255,321.41708,258.0196,360.07773,289.76917,317.74203,288.2386
Padmasana,frame_0014.jpg,341.26398,215.20865,345.21567,212.07274,338.14252,211.7373,350.81882,212.78891,331.9984,211.82819,356.5222,226.41965,322.2007,225.65947,364.60715,247.87128,318.59155,247.67117,353.5517,260.16245,337.29935,262.69788,351.49664,265.21008,327.16235,264.70856,357.12964,255.2674,313.93414,253.84521,365.2845,289.93646,325.26422,288.4711
Shavasana,frame_0000.jpg,189.00262,141.94511,191.67252,136.83597,184.65541,138.4873,200.94926,132.65967,183.76854,136.6742,217.54675,151.52887,193.9421,149.34026,234.83032,185.86984,200.52393,169.85648,228.5575,216.42496,206.72783,185.51978,227.41614,200.95422,213.02576,198.62326,205.61522,236.26706,197.5327,231.07834,224.48447,283.29602,216.09807,269.38364
Shavasana,frame_0001.jpg,186.78445,158.34035,188.23615,153.96976,183.41049,155.1984,197.51762,147.73624,184.90726,150.65211,215.03271,160.33357,201.24516,158.08713,234.89915,192.42369,210.39551,181.33763,236.26938,223.91919,220.82663,205.5049,238.54037,200.79712,230.86368,199.24815,213.1198,239.06317,220.0469,234.95854,224.95737,285.33386,236.90704,272.6446
Shavasana,frame_0002.jpg,190.01299,196.25146,189.77425,192.73694,187.85419,193.40202,197.27917,184.11362,191.53566,186.33446,217.15266,187.77257,211.56114,186.3374,236.54596,213.79128,220.46144,208.9378,251.31245,242.04759,232.18428,232.88576,254.01047,212.05824,251.61981,210.26453,215.71495,241.4537,222.34857,235.52997,224.73824,285.87793,232.4951,269.47882
Shavasana,frame_0003.jpg,204.78574,221.38914,204.66762,218.70103,203.38719,218.94664,211.4862,210.71262,208.49533,211.40059,228.03802,210.8327,230.81241,212.20961,250.33495,231.83759,254.73134,235.36978,272.0986,262.52496,272.76743,260.56158,261.92816,234.2586,265.0704,233.9602,221.11935,243.05225,232.7045,242.21774,217.51276,281.36066,235.21948,274.16803
